file_id,filename,video_id,size_bytes,exercise,participant,angle,variation,gender,angle_name,variation_name,exercise_name,quality_score,judge_scores,n_judges,has_score,participant_num,split,cv_fold
11788929,E08_P08_AR_VFL_GM.mp4,E08_P08_AR_VFL_GM,21654602,E08,P08,R,FL,M,right,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,8,val,1
11788919,E08_P08_AR_VHJ_GM.mp4,E08_P08_AR_VHJ_GM,95559649,E08,P08,R,HJ,M,right,high_jitter,Both Leg Flexion,70.0,"[70.0, 70.0, 70.0]",3,True,8,val,1
11788923,E08_P08_AR_VLJ_GM.mp4,E08_P08_AR_VLJ_GM,58706449,E08,P08,R,LJ,M,right,low_jitter,Both Leg Flexion,69.04761905,"[64.2857, 71.4286, 71.4286]",3,True,8,val,1
11788927,E08_P08_AR_VLL_GM.mp4,E08_P08_AR_VLL_GM,18842986,E08,P08,R,LL,M,right,low_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,8,val,1
11788886,E08_P08_AR_VML_GM.mp4,E08_P08_AR_VML_GM,16677488,E08,P08,R,ML,M,right,medium_light,Both Leg Flexion,78.0952381,"[75.7143, 75.7143, 82.8571]",3,True,8,val,1
11788938,E08_P08_AR_VO_GM.mp4,E08_P08_AR_VO_GM,17182058,E08,P08,R,O,M,right,occlusion,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,8,val,1
11788930,E08_P17_AF_VFL_GM.mp4,E08_P17_AF_VFL_GM,26905989,E08,P17,F,FL,M,front,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788931,E08_P17_AF_VHJ_GM.mp4,E08_P17_AF_VHJ_GM,61679709,E08,P17,F,HJ,M,front,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788935,E08_P17_AF_VLJ_GM.mp4,E08_P17_AF_VLJ_GM,62305112,E08,P17,F,LJ,M,front,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788862,E08_P17_AF_VLL_GM.mp4,E08_P17_AF_VLL_GM,79104986,E08,P17,F,LL,M,front,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788933,E08_P17_AF_VML_GM.mp4,E08_P17_AF_VML_GM,51742962,E08,P17,F,ML,M,front,medium_light,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,17,test,-1
11788924,E08_P17_AF_VO_GM.mp4,E08_P17_AF_VO_GM,41773422,E08,P17,F,O,M,front,occlusion,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788873,E08_P17_AL_VFL_GM.mp4,E08_P17_AL_VFL_GM,129577778,E08,P17,L,FL,M,left,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788925,E08_P17_AL_VHJ_GM.mp4,E08_P17_AL_VHJ_GM,115705057,E08,P17,L,HJ,M,left,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788885,E08_P17_AL_VLJ_GM.mp4,E08_P17_AL_VLJ_GM,109395794,E08,P17,L,LJ,M,left,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788934,E08_P17_AL_VLL_GM.mp4,E08_P17_AL_VLL_GM,108239960,E08,P17,L,LL,M,left,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788879,E08_P17_AL_VML_GM.mp4,E08_P17_AL_VML_GM,100811312,E08,P17,L,ML,M,left,medium_light,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,17,test,-1
11788921,E08_P17_AL_VO_GM.mp4,E08_P17_AL_VO_GM,108551996,E08,P17,L,O,M,left,occlusion,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788932,E08_P17_AR_VFL_GM.mp4,E08_P17_AR_VFL_GM,17220517,E08,P17,R,FL,M,right,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788889,E08_P17_AR_VHJ_GM.mp4,E08_P17_AR_VHJ_GM,117705710,E08,P17,R,HJ,M,right,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788937,E08_P17_AR_VLJ_GM.mp4,E08_P17_AR_VLJ_GM,93048821,E08,P17,R,LJ,M,right,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788940,E08_P17_AR_VLL_GM.mp4,E08_P17_AR_VLL_GM,28931993,E08,P17,R,LL,M,right,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11788920,E08_P17_AR_VML_GM.mp4,E08_P17_AR_VML_GM,14467296,E08,P17,R,ML,M,right,medium_light,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,17,test,-1
11788926,E08_P17_AR_VO_GM.mp4,E08_P17_AR_VO_GM,36187983,E08,P17,R,O,M,right,occlusion,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,17,test,-1
11789123,E08_P18_AF_VFL_GM.mp4,E08_P18_AF_VFL_GM,22842101,E08,P18,F,FL,M,front,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789128,E08_P18_AF_VHJ_GM.mp4,E08_P18_AF_VHJ_GM,71565295,E08,P18,F,HJ,M,front,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789088,E08_P18_AF_VLJ_GM.mp4,E08_P18_AF_VLJ_GM,72550432,E08,P18,F,LJ,M,front,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789121,E08_P18_AF_VLL_GM.mp4,E08_P18_AF_VLL_GM,88467410,E08,P18,F,LL,M,front,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789099,E08_P18_AF_VML_GM.mp4,E08_P18_AF_VML_GM,48240654,E08,P18,F,ML,M,front,medium_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789092,E08_P18_AF_VO_GM.mp4,E08_P18_AF_VO_GM,49371303,E08,P18,F,O,M,front,occlusion,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,18,test,-1
11789119,E08_P18_AL_VFL_GM.mp4,E08_P18_AL_VFL_GM,107742511,E08,P18,L,FL,M,left,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789133,E08_P18_AL_VHJ_GM.mp4,E08_P18_AL_VHJ_GM,134997735,E08,P18,L,HJ,M,left,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789130,E08_P18_AL_VLJ_GM.mp4,E08_P18_AL_VLJ_GM,130943400,E08,P18,L,LJ,M,left,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789112,E08_P18_AL_VLL_GM.mp4,E08_P18_AL_VLL_GM,121678573,E08,P18,L,LL,M,left,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789104,E08_P18_AL_VML_GM.mp4,E08_P18_AL_VML_GM,106256464,E08,P18,L,ML,M,left,medium_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,18,test,-1
11789132,E08_P18_AL_VO_GM.mp4,E08_P18_AL_VO_GM,134467417,E08,P18,L,O,M,left,occlusion,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789126,E08_P18_AR_VFL_GM.mp4,E08_P18_AR_VFL_GM,13775559,E08,P18,R,FL,M,right,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789110,E08_P18_AR_VHJ_GM.mp4,E08_P18_AR_VHJ_GM,137634298,E08,P18,R,HJ,M,right,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789100,E08_P18_AR_VLJ_GM.mp4,E08_P18_AR_VLJ_GM,132921410,E08,P18,R,LJ,M,right,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789113,E08_P18_AR_VLL_GM.mp4,E08_P18_AR_VLL_GM,28318232,E08,P18,R,LL,M,right,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11789125,E08_P18_AR_VML_GM.mp4,E08_P18_AR_VML_GM,15489947,E08,P18,R,ML,M,right,medium_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,18,test,-1
11789118,E08_P18_AR_VO_GM.mp4,E08_P18_AR_VO_GM,35828475,E08,P18,R,O,M,right,occlusion,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,18,test,-1
11789102,E08_P19_AF_VFL_GM.mp4,E08_P19_AF_VFL_GM,28693621,E08,P19,F,FL,M,front,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789090,E08_P19_AF_VHJ_GM.mp4,E08_P19_AF_VHJ_GM,63428356,E08,P19,F,HJ,M,front,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789089,E08_P19_AF_VLJ_GM.mp4,E08_P19_AF_VLJ_GM,65691425,E08,P19,F,LJ,M,front,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789096,E08_P19_AF_VLL_GM.mp4,E08_P19_AF_VLL_GM,63910672,E08,P19,F,LL,M,front,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789124,E08_P19_AF_VML_GM.mp4,E08_P19_AF_VML_GM,25732510,E08,P19,F,ML,M,front,medium_light,Both Leg Flexion,82.85714286,"[82.8571, 82.8571, 82.8571]",3,True,19,test,-1
11789122,E08_P19_AF_VO_GM.mp4,E08_P19_AF_VO_GM,44563202,E08,P19,F,O,M,front,occlusion,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,19,test,-1
11789114,E08_P19_AL_VFL_GM.mp4,E08_P19_AL_VFL_GM,107480000,E08,P19,L,FL,M,left,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789129,E08_P19_AL_VHJ_GM.mp4,E08_P19_AL_VHJ_GM,109571118,E08,P19,L,HJ,M,left,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789103,E08_P19_AL_VLJ_GM.mp4,E08_P19_AL_VLJ_GM,113335942,E08,P19,L,LJ,M,left,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789117,E08_P19_AL_VLL_GM.mp4,E08_P19_AL_VLL_GM,96766308,E08,P19,L,LL,M,left,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789137,E08_P19_AL_VML_GM.mp4,E08_P19_AL_VML_GM,109005127,E08,P19,L,ML,M,left,medium_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789097,E08_P19_AL_VO_GM.mp4,E08_P19_AL_VO_GM,101398062,E08,P19,L,O,M,left,occlusion,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,19,test,-1
11789140,E08_P19_AR_VFL_GM.mp4,E08_P19_AR_VFL_GM,14617068,E08,P19,R,FL,M,right,full_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,19,test,-1
11789109,E08_P19_AR_VHJ_GM.mp4,E08_P19_AR_VHJ_GM,110424011,E08,P19,R,HJ,M,right,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789138,E08_P19_AR_VLJ_GM.mp4,E08_P19_AR_VLJ_GM,113944978,E08,P19,R,LJ,M,right,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789108,E08_P19_AR_VLL_GM.mp4,E08_P19_AR_VLL_GM,22017877,E08,P19,R,LL,M,right,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789101,E08_P19_AR_VML_GM.mp4,E08_P19_AR_VML_GM,17440112,E08,P19,R,ML,M,right,medium_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,19,test,-1
11789091,E08_P19_AR_VO_GM.mp4,E08_P19_AR_VO_GM,38342371,E08,P19,R,O,M,right,occlusion,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,19,test,-1
11789087,E08_P20_AF_VFL_GM.mp4,E08_P20_AF_VFL_GM,36544178,E08,P20,F,FL,M,front,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789127,E08_P20_AF_VHJ_GM.mp4,E08_P20_AF_VHJ_GM,60157322,E08,P20,F,HJ,M,front,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789120,E08_P20_AF_VLJ_GM.mp4,E08_P20_AF_VLJ_GM,65012595,E08,P20,F,LJ,M,front,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789093,E08_P20_AF_VLL_GM.mp4,E08_P20_AF_VLL_GM,99996229,E08,P20,F,LL,M,front,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789115,E08_P20_AF_VML_GM.mp4,E08_P20_AF_VML_GM,37323108,E08,P20,F,ML,M,front,medium_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,20,train,2
11789105,E08_P20_AF_VO_GM.mp4,E08_P20_AF_VO_GM,54007617,E08,P20,F,O,M,front,occlusion,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789139,E08_P20_AL_VFL_GM.mp4,E08_P20_AL_VFL_GM,155279265,E08,P20,L,FL,M,left,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789135,E08_P20_AL_VHJ_GM.mp4,E08_P20_AL_VHJ_GM,107281916,E08,P20,L,HJ,M,left,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789094,E08_P20_AL_VLJ_GM.mp4,E08_P20_AL_VLJ_GM,105400096,E08,P20,L,LJ,M,left,low_jitter,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,20,train,2
11789116,E08_P20_AL_VLL_GM.mp4,E08_P20_AL_VLL_GM,168198216,E08,P20,L,LL,M,left,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789107,E08_P20_AL_VML_GM.mp4,E08_P20_AL_VML_GM,125664773,E08,P20,L,ML,M,left,medium_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,20,train,2
11789131,E08_P20_AL_VO_GM.mp4,E08_P20_AL_VO_GM,108422028,E08,P20,L,O,M,left,occlusion,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,20,train,2
11789136,E08_P20_AR_VFL_GM.mp4,E08_P20_AR_VFL_GM,38396777,E08,P20,R,FL,M,right,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789134,E08_P20_AR_VHJ_GM.mp4,E08_P20_AR_VHJ_GM,116047861,E08,P20,R,HJ,M,right,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789106,E08_P20_AR_VLJ_GM.mp4,E08_P20_AR_VLJ_GM,106940916,E08,P20,R,LJ,M,right,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789111,E08_P20_AR_VLL_GM.mp4,E08_P20_AR_VLL_GM,31372162,E08,P20,R,LL,M,right,low_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,20,train,2
11789098,E08_P20_AR_VML_GM.mp4,E08_P20_AR_VML_GM,18184239,E08,P20,R,ML,M,right,medium_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,20,train,2
11789095,E08_P20_AR_VO_GM.mp4,E08_P20_AR_VO_GM,41873359,E08,P20,R,O,M,right,occlusion,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,20,train,2
11798532,E08_P21_AF_VFL_GM.mp4,E08_P21_AF_VFL_GM,20318600,E08,P21,F,FL,M,front,full_light,Both Leg Flexion,67.14285714,"[67.1429, 67.1429, 67.1429]",3,True,21,train,4
11798523,E08_P21_AF_VHJ_GM.mp4,E08_P21_AF_VHJ_GM,56182766,E08,P21,F,HJ,M,front,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,21,train,4
11798490,E08_P21_AF_VLJ_GM.mp4,E08_P21_AF_VLJ_GM,46260220,E08,P21,F,LJ,M,front,low_jitter,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,21,train,4
11798513,E08_P21_AF_VLL_GM.mp4,E08_P21_AF_VLL_GM,28984291,E08,P21,F,LL,M,front,low_light,Both Leg Flexion,82.85714286,"[82.8571, 82.8571, 82.8571]",3,True,21,train,4
11798510,E08_P21_AF_VML_GM.mp4,E08_P21_AF_VML_GM,16605269,E08,P21,F,ML,M,front,medium_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,21,train,4
11798492,E08_P21_AF_VO_GM.mp4,E08_P21_AF_VO_GM,30260430,E08,P21,F,O,M,front,occlusion,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,21,train,4
11798503,E08_P21_AL_VFL_GM.mp4,E08_P21_AL_VFL_GM,97270324,E08,P21,L,FL,M,left,full_light,Both Leg Flexion,67.14285714,"[67.1429, 67.1429, 67.1429]",3,True,21,train,4
11798527,E08_P21_AL_VHJ_GM.mp4,E08_P21_AL_VHJ_GM,111217217,E08,P21,L,HJ,M,left,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,21,train,4
11798495,E08_P21_AL_VLJ_GM.mp4,E08_P21_AL_VLJ_GM,98099451,E08,P21,L,LJ,M,left,low_jitter,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,21,train,4
11798533,E08_P21_AL_VLL_GM.mp4,E08_P21_AL_VLL_GM,99758083,E08,P21,L,LL,M,left,low_light,Both Leg Flexion,82.85714286,"[82.8571, 82.8571, 82.8571]",3,True,21,train,4
11798525,E08_P21_AL_VML_GM.mp4,E08_P21_AL_VML_GM,102652007,E08,P21,L,ML,M,left,medium_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,21,train,4
11798491,E08_P21_AL_VO_GM.mp4,E08_P21_AL_VO_GM,105565375,E08,P21,L,O,M,left,occlusion,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,21,train,4
11798498,E08_P21_AR_VFL_GM.mp4,E08_P21_AR_VFL_GM,28277948,E08,P21,R,FL,M,right,full_light,Both Leg Flexion,65.71428571,"[65.7143, 65.7143, 65.7143]",3,True,21,train,4
11798534,E08_P21_AR_VHJ_GM.mp4,E08_P21_AR_VHJ_GM,110191116,E08,P21,R,HJ,M,right,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,21,train,4
11798526,E08_P21_AR_VLJ_GM.mp4,E08_P21_AR_VLJ_GM,98637008,E08,P21,R,LJ,M,right,low_jitter,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,21,train,4
11798507,E08_P21_AR_VLL_GM.mp4,E08_P21_AR_VLL_GM,53492881,E08,P21,R,LL,M,right,low_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,21,train,4
11798517,E08_P21_AR_VML_GM.mp4,E08_P21_AR_VML_GM,20241661,E08,P21,R,ML,M,right,medium_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,21,train,4
11798530,E08_P21_AR_VO_GM.mp4,E08_P21_AR_VO_GM,39740796,E08,P21,R,O,M,right,occlusion,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,21,train,4
11798499,E08_P22_AF_VFL_GM.mp4,E08_P22_AF_VFL_GM,13107923,E08,P22,F,FL,M,front,full_light,Both Leg Flexion,70.0,"[70.0, 70.0, 70.0]",3,True,22,train,4
11798518,E08_P22_AF_VHJ_GM.mp4,E08_P22_AF_VHJ_GM,51773498,E08,P22,F,HJ,M,front,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,22,train,4
11798504,E08_P22_AF_VLJ_GM.mp4,E08_P22_AF_VLJ_GM,49411068,E08,P22,F,LJ,M,front,low_jitter,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,22,train,4
11798524,E08_P22_AF_VLL_GM.mp4,E08_P22_AF_VLL_GM,30187803,E08,P22,F,LL,M,front,low_light,Both Leg Flexion,80.0,"[80.0, 80.0, 80.0]",3,True,22,train,4
11798516,E08_P22_AF_VML_GM.mp4,E08_P22_AF_VML_GM,30663793,E08,P22,F,ML,M,front,medium_light,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,22,train,4
11798497,E08_P22_AF_VO_GM.mp4,E08_P22_AF_VO_GM,47028021,E08,P22,F,O,M,front,occlusion,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,22,train,4
11798508,E08_P22_AL_VFL_GM.mp4,E08_P22_AL_VFL_GM,95432668,E08,P22,L,FL,M,left,full_light,Both Leg Flexion,70.0,"[70.0, 70.0, 70.0]",3,True,22,train,4
11798489,E08_P22_AL_VHJ_GM.mp4,E08_P22_AL_VHJ_GM,111003188,E08,P22,L,HJ,M,left,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,22,train,4
11798500,E08_P22_AL_VLJ_GM.mp4,E08_P22_AL_VLJ_GM,106668213,E08,P22,L,LJ,M,left,low_jitter,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,22,train,4
11798520,E08_P22_AL_VLL_GM.mp4,E08_P22_AL_VLL_GM,63368363,E08,P22,L,LL,M,left,low_light,Both Leg Flexion,78.57142857,"[78.5714, 78.5714, 78.5714]",3,True,22,train,4
11798514,E08_P22_AL_VML_GM.mp4,E08_P22_AL_VML_GM,102740416,E08,P22,L,ML,M,left,medium_light,Both Leg Flexion,81.9047619,"[77.1429, 84.2857, 84.2857]",3,True,22,train,4
11798521,E08_P22_AL_VO_GM.mp4,E08_P22_AL_VO_GM,101536330,E08,P22,L,O,M,left,occlusion,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,22,train,4
11798488,E08_P22_AR_VFL_GM.mp4,E08_P22_AR_VFL_GM,21773261,E08,P22,R,FL,M,right,full_light,Both Leg Flexion,70.0,"[70.0, 70.0, 70.0]",3,True,22,train,4
11798501,E08_P22_AR_VHJ_GM.mp4,E08_P22_AR_VHJ_GM,100816632,E08,P22,R,HJ,M,right,high_jitter,Both Leg Flexion,82.85714286,"[82.8571, 82.8571, 82.8571]",3,True,22,train,4
11798506,E08_P22_AR_VLJ_GM.mp4,E08_P22_AR_VLJ_GM,108148893,E08,P22,R,LJ,M,right,low_jitter,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,22,train,4
11798496,E08_P22_AR_VLL_GM.mp4,E08_P22_AR_VLL_GM,25874812,E08,P22,R,LL,M,right,low_light,Both Leg Flexion,80.0,"[80.0, 80.0, 80.0]",3,True,22,train,4
11798536,E08_P22_AR_VML_GM.mp4,E08_P22_AR_VML_GM,25951289,E08,P22,R,ML,M,right,medium_light,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,22,train,4
11798529,E08_P22_AR_VO_GM.mp4,E08_P22_AR_VO_GM,31477309,E08,P22,R,O,M,right,occlusion,Both Leg Flexion,97.61904762,"[92.8571, 100.0, 100.0]",3,True,22,train,4
11798505,E08_P23_AF_VFL_GM.mp4,E08_P23_AF_VFL_GM,34021300,E08,P23,F,FL,M,front,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,23,test,-1
11798522,E08_P23_AF_VHJ_GM.mp4,E08_P23_AF_VHJ_GM,55179486,E08,P23,F,HJ,M,front,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,23,test,-1
11798519,E08_P23_AF_VLJ_GM.mp4,E08_P23_AF_VLJ_GM,72225987,E08,P23,F,LJ,M,front,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,23,test,-1
11798509,E08_P23_AF_VLL_GM.mp4,E08_P23_AF_VLL_GM,41429499,E08,P23,F,LL,M,front,low_light,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,23,test,-1
11798502,E08_P23_AF_VML_GM.mp4,E08_P23_AF_VML_GM,31404882,E08,P23,F,ML,M,front,medium_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,23,test,-1
11798511,E08_P23_AF_VO_GM.mp4,E08_P23_AF_VO_GM,39374872,E08,P23,F,O,M,front,occlusion,Both Leg Flexion,81.42857143,"[81.4286, 81.4286, 81.4286]",3,True,23,test,-1
11798494,E08_P23_AL_VFL_GM.mp4,E08_P23_AL_VFL_GM,134065131,E08,P23,L,FL,M,left,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,23,test,-1
11798493,E08_P23_AL_VHJ_GM.mp4,E08_P23_AL_VHJ_GM,128123964,E08,P23,L,HJ,M,left,high_jitter,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,23,test,-1
11798515,E08_P23_AL_VLJ_GM.mp4,E08_P23_AL_VLJ_GM,130672403,E08,P23,L,LJ,M,left,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,23,test,-1
11798512,E08_P23_AL_VLL_GM.mp4,E08_P23_AL_VLL_GM,116997841,E08,P23,L,LL,M,left,low_light,Both Leg Flexion,82.85714286,"[82.8571, 82.8571, 82.8571]",3,True,23,test,-1
11798531,E08_P23_AL_VML_GM.mp4,E08_P23_AL_VML_GM,142138897,E08,P23,L,ML,M,left,medium_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,23,test,-1
11798528,E08_P23_AL_VO_GM.mp4,E08_P23_AL_VO_GM,132552014,E08,P23,L,O,M,left,occlusion,Both Leg Flexion,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,23,test,-1
11798537,E08_P23_AR_VFL_GM.mp4,E08_P23_AR_VFL_GM,40478649,E08,P23,R,FL,M,right,full_light,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,23,test,-1
11798535,E08_P23_AR_VHJ_GM.mp4,E08_P23_AR_VHJ_GM,133651685,E08,P23,R,HJ,M,right,high_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,23,test,-1
11798910,E08_P23_AR_VLJ_GM.mp4,E08_P23_AR_VLJ_GM,130702278,E08,P23,R,LJ,M,right,low_jitter,Both Leg Flexion,100.0,"[100.0, 100.0, 100.0]",3,True,23,test,-1
